LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-05-21 12:57:49,1900-01-00 00:00:00,,A2:8A:1A:B3:16:71,-56,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:49,1900-01-00 00:00:00,,A2:8A:1A:B3:16:71,-57,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:49,1900-01-00 00:00:00,,A2:8A:1A:B3:16:71,-55,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:49,1900-01-00 00:00:00,,A2:8A:1A:B3:16:71,-65,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:49,1900-01-00 00:00:00,,A2:8A:1A:B3:16:71,-55,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:49,1900-01-00 00:00:00,,A2:8A:1A:B3:16:71,-58,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:49,1900-01-00 00:00:00,Hacking,40:EE:15:60:C9:C4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-21 12:57:49,1900-01-00 00:00:00,Hacking,40:EE:15:60:C9:C4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-21 12:57:49,1900-01-00 00:00:00,Hacking,40:EE:15:60:C9:C4,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-21 12:57:49,1900-01-00 00:00:00,Hacking,40:EE:15:60:C9:C4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-21 12:57:49,1900-01-00 00:00:00,Hacking,40:EE:15:60:C9:C4,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-21 12:57:49,1900-01-00 00:00:00,,14:5A:FC:5D:3C:83,-48,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:49,1900-01-00 00:00:00,,A2:8A:1A:B3:16:71,-58,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:49,1900-01-00 00:00:00,,A2:8A:1A:B3:16:71,-56,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:49,1900-01-00 00:00:00,,A2:8A:1A:B3:16:71,-56,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:49,1900-01-00 00:00:00,Hacking,40:EE:15:60:C9:C4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-21 12:57:50,1900-01-00 00:00:00,Hacking,40:EE:15:60:C9:C4,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-21 12:57:50,1900-01-00 00:00:00,Hacking,40:EE:15:60:C9:C4,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-21 12:57:50,1900-01-00 00:00:00,Hacking,40:EE:15:60:C9:C4,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-21 12:57:50,1900-01-00 00:00:00,,A2:8A:1A:B3:16:71,-56,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:50,1900-01-00 00:00:00,,A2:8A:1A:B3:16:71,-56,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:50,1900-01-00 00:00:00,Hacking,40:EE:15:60:C9:C4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-21 12:57:50,1900-01-00 00:00:00,Hacking,40:EE:15:60:C9:C4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-21 12:57:50,1900-01-00 00:00:00,Hacking,40:EE:15:60:C9:C4,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-21 12:57:50,1900-01-00 00:00:00,,E0:0A:F6:B0:82:E1,-42,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:50,1900-01-00 00:00:00,,E0:0A:F6:B0:82:E1,-42,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:50,1900-01-00 00:00:00,,E0:0A:F6:B0:82:E1,-42,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:50,1900-01-00 00:00:00,,E0:0A:F6:B0:82:E1,-42,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:50,1900-01-00 00:00:00,,E0:0A:F6:B0:82:E1,-42,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:50,1900-01-00 00:00:00,,E0:0A:F6:B0:82:E1,-42,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:50,1900-01-00 00:00:00,,E0:0A:F6:B0:82:E1,-44,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:50,1900-01-00 00:00:00,Hacking,40:EE:15:60:C9:C4,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-21 12:57:50,1900-01-00 00:00:00,Hacking,40:EE:15:60:C9:C4,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-05-21 12:57:50,1900-01-00 00:00:00,,68:2F:67:8B:B9:B6,-50,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:50,1900-01-00 00:00:00,,68:2F:67:8B:B9:B6,-50,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:50,1900-01-00 00:00:00,,68:2F:67:8B:B9:B6,-49,,0.000000,0.000000,0.000,0.000,Client
2024-05-21 12:57:50,1900-01-00 00:00:00,,68:2F:67:8B:B9:B6,-49,,0.000000,0.000000,0.000,0.000,Client
